Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2023-01-01 00:00:00,46.75,100.0,20.175,36.5,35.825,34.025,9.25,0.455,13.799999999999999,2.85,12.325,1.175,,,,25.05,81.5,0.3,301.0,0.0,0.0,7.0,752.0,0.0
2023-01-01 01:00:00,55.0,112.0,26.400000000000002,39.36666666666667,42.36666666666667,33.4,9.233333333333333,0.79,13.733333333333334,2.6,10.9,1.0666666666666667,,,,24.666666666666668,82.33333333333333,0.3,266.0,0.0,0.0,7.0,752.0,0.0
2023-01-01 02:00:00,63.75,143.5,45.775,43.15,60.175,32.15,9.2,0.7275,14.0,3.2,13.55,1.325,,,,24.275,83.0,0.3,279.25,0.0,0.0,7.0,752.0,0.0
2023-01-01 03:00:00,72.0,179.33333333333334,57.699999999999996,42.199999999999996,69.33333333333333,26.233333333333334,9.266666666666666,0.36000000000000004,13.799999999999999,3.6666666666666665,15.299999999999999,1.5666666666666667,,,,24.03333333333333,84.0,0.3,271.0,0.0,0.0,7.0,751.3333333333334,0.0
2023-01-01 04:00:00,72.5,142.25,39.85,40.3,53.825,22.3,9.275,0.045000000000000005,14.275,3.925,14.675,1.55,,,,23.85,84.25,0.3,244.5,0.0,0.0,7.0,752.0,0.0
2023-01-01 05:00:00,60.0,114.0,33.3,41.275,49.025,22.625,9.25,0.035,14.175,3.475,12.65,1.275,,,,23.9,85.0,0.3,264.75,0.0,0.0,7.0,752.0,0.0
2023-01-01 06:00:00,72.0,171.0,33.4,39.666666666666664,48.23333333333333,23.03333333333333,9.200000000000001,0.32,14.133333333333333,3.266666666666667,14.766666666666667,1.2,,,,23.5,85.33333333333333,0.3,263.0,0.0,0.0,7.0,752.6666666666666,0.0
2023-01-01 07:00:00,87.75,141.25,36.375,41.9,51.8,28.925,9.325,0.735,14.075,3.375,20.425,1.2,,,,24.325,85.0,0.3,270.75,0.0,0.0,54.5,753.0,0.0
2023-01-01 08:00:00,75.5,139.5,32.225,36.9,45.825,35.4,9.2,0.8825000000000001,13.8,3.5,19.675,1.1,,,,26.725,81.0,0.3,285.5,0.0,0.0,151.75,753.75,0.0
2023-01-01 09:00:00,61.333333333333336,127.66666666666667,23.266666666666666,37.0,38.56666666666667,33.6,9.166666666666666,0.88,14.1,2.8000000000000003,14.433333333333332,0.9333333333333332,,,,30.233333333333334,73.0,0.3,246.0,0.0,0.0,258.3333333333333,754.0,0.03333333333333333
2023-01-01 10:00:00,66.0,155.0,14.933333333333332,35.53333333333333,31.066666666666663,34.266666666666666,9.1,0.8049999999999999,14.433333333333332,2.6,12.1,0.8333333333333334,,,,31.599999999999998,68.33333333333333,0.3,191.66666666666666,0.0,0.0,360.6666666666667,754.0,0.10000000000000002
2023-01-01 11:00:00,69.0,145.0,9.0,26.4,21.4,34.8,9.2,0.6866666666666666,14.366666666666667,2.433333333333333,10.366666666666667,0.7333333333333334,,,,30.03333333333333,69.66666666666667,0.9333333333333332,213.0,0.0,0.0,299.3333333333333,753.6666666666666,0.16666666666666666
2023-01-01 12:00:00,69.25,117.0,5.766666666666667,23.866666666666664,17.366666666666667,25.2,9.149999999999999,0.435,16.9,2.575,8.1,0.575,,,,29.3,72.75,1.175,194.0,0.0,0.0,327.5,753.0,0.225
2023-01-01 13:00:00,70.0,114.25,4.75,18.575,13.725,25.025,9.1,0.325,16.7,2.325,6.725,0.45,,,,28.65,74.5,0.825,202.25,0.0,0.0,273.25,752.0,0.25
2023-01-01 14:00:00,50.0,103.0,4.275,15.35,11.625,25.85,9.149999999999999,0.2575,23.25,1.875,5.375,0.3,,,,28.3,76.0,0.9750000000000001,194.0,0.0,0.0,239.5,751.5,0.275
2023-01-01 15:00:00,50.666666666666664,92.66666666666667,3.7000000000000006,13.9,10.4,31.666666666666668,9.266666666666667,0.48666666666666664,18.633333333333333,1.6333333333333335,5.966666666666666,0.3,,,,27.46666666666667,78.0,0.8333333333333334,217.0,0.0,0.0,132.33333333333334,751.0,0.20000000000000004
2023-01-01 16:00:00,52.0,90.0,6.833333333333333,19.566666666666666,16.0,39.833333333333336,9.333333333333334,0.8566666666666666,13.700000000000001,1.5,5.1000000000000005,0.26666666666666666,,,,26.766666666666666,79.33333333333333,0.4000000000000001,229.66666666666666,0.0,0.0,53.333333333333336,751.0,0.10000000000000002
2023-01-01 17:00:00,67.25,109.75,6.5,23.75,17.875,39.1,9.275,0.9125,13.975,1.4249999999999998,3.95,0.25,,,,26.025,79.0,1.075,257.25,0.0,0.0,10.75,751.5,0.07500000000000001
2023-01-01 18:00:00,75.0,116.25,8.0,25.65,20.125,37.375,9.25,0.505,13.95,1.55,4.275,0.3,,,,25.65,79.0,0.475,241.75,0.0,0.0,7.0,752.0,0.07500000000000001
2023-01-01 19:00:00,71.0,114.33333333333333,5.0,24.133333333333336,16.933333333333334,32.733333333333334,9.333333333333334,0.19000000000000003,16.2,1.7333333333333334,4.766666666666667,0.4000000000000001,,,,25.7,78.66666666666667,0.3333333333333333,214.66666666666666,0.0,0.0,7.0,753.0,0.10000000000000002
2023-01-01 20:00:00,73.25,119.0,4.825,22.575,15.925,27.175,9.350000000000001,0.0025,17.424999999999997,1.8,5.15,0.4,,,,25.7,78.0,0.325,207.75,0.0,0.0,7.0,753.25,0.125
2023-01-01 21:00:00,65.75,110.25,7.225,20.475,16.775,27.15,9.35,0.0,14.45,1.725,5.075,0.4,,,,25.675,78.0,0.3,207.75,0.0,0.0,7.0,754.0,0.1
2023-01-01 22:00:00,61.0,101.75,5.45,18.174999999999997,14.075,27.225,9.375,0.0,14.525,1.65,4.775,0.4,,,,25.6,78.0,0.3,170.0,0.0,0.0,7.0,753.5,0.05
2023-01-01 23:00:00,67.0,101.0,4.5,18.433333333333334,13.5,29.53333333333333,9.433333333333334,0.023333333333333334,14.266666666666666,1.5,4.3,0.3333333333333333,,,,25.3,78.66666666666667,0.3,200.33333333333334,0.0,0.0,7.0,753.0,0.03333333333333333
2023-01-02 00:00:00,58.333333333333336,95.0,6.1000000000000005,21.599999999999998,16.400000000000002,38.5,9.333333333333334,0.12,13.700000000000001,1.3,3.4,0.26666666666666666,,,,24.900000000000002,79.33333333333333,0.3,199.33333333333334,0.0,0.0,7.0,752.3333333333334,0.0
2023-01-02 01:00:00,59.75,86.25,7.05,22.075,17.475,36.6,9.2,0.035,13.925,1.15,2.6,0.2,,,,24.7,80.0,0.3,181.75,0.0,0.0,7.0,752.0,0.0
2023-01-02 02:00:00,60.25,94.0,5.875,21.025,15.975000000000001,35.625,9.2,0.005,14.3,1.025,2.125,0.2,,,,24.75,79.5,0.3,182.0,0.0,0.0,7.0,752.0,0.0
2023-01-02 03:00:00,55.0,88.0,7.6,23.3,18.6,30.5,9.1,0.01,,1.0,2.0,0.2,,,,24.7,79.0,0.3,238.0,0.0,0.0,7.0,752.0,0.0
2023-01-02 04:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2023-01-02 05:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2023-01-02 06:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2023-01-02 07:00:00,72.5,122.5,13.95,44.2,34.95,30.95,9.350000000000001,1.02,14.4,1.5,3.95,0.3,,,,24.45,79.0,0.3,210.0,0.0,0.0,10.0,754.0,0.0
2023-01-02 08:00:00,73.25,129.75,10.55,30.3,24.7,35.725,9.225,1.0825,13.774999999999999,2.1999999999999997,6.5,0.4,,,,25.55,78.0,0.3,161.75,0.0,0.0,67.0,754.0,0.0
2023-01-02 09:00:00,60.25,102.75,7.725,26.775,20.525000000000002,34.8,9.174999999999999,1.0750000000000002,13.9,2.075,6.324999999999999,0.42500000000000004,,,,26.7,75.25,0.3,192.0,0.0,0.0,104.5,755.0,0.07500000000000001
2023-01-02 10:00:00,55.0,90.5,5.775,23.9,17.4,30.775,9.25,1.0366666666666668,14.775,1.925,5.925,0.5,,,,26.725,73.0,0.525,195.5,0.0,0.0,102.5,754.0,0.1
2023-01-02 11:00:00,,74.0,6.550000000000001,20.1,16.05,31.7,9.2,0.9833333333333334,16.2,1.6666666666666667,5.1000000000000005,0.4000000000000001,,,,26.3,73.0,0.8000000000000002,176.33333333333334,0.0,0.0,78.33333333333333,754.0,0.13333333333333333
2023-01-02 12:00:00,36.75,74.0,6.166666666666667,21.066666666666666,16.266666666666666,24.433333333333334,9.35,0.5974999999999999,21.825,1.475,4.925,0.325,,,,26.575,72.25,0.625,161.75,0.0,0.0,112.5,753.25,0.15000000000000002
2023-01-02 13:00:00,41.666666666666664,73.33333333333333,7.6000000000000005,29.96666666666667,22.066666666666666,24.233333333333334,9.733333333333334,0.5533333333333333,15.133333333333333,1.4666666666666668,5.6000000000000005,0.3666666666666667,,,,26.333333333333332,75.33333333333333,0.3,163.33333333333334,0.0,0.0,120.66666666666667,752.3333333333334,0.10000000000000002
